 "matrix_taxon" , "vto" , "vto_label" , "collection" , "catNum" ,
 "Kryptopterus lais" , "http://purl.obolibrary.org/obo/VTO_0061977" , "Kryptopterus lais" , "RMNH" , "6839" ,
 "Hemisilurus heterorhynchus" , "http://purl.obolibrary.org/obo/VTO_0061989" , "Hemisilurus heterorhynchus" , "RMNH" , "6849" ,
 "Hemisilurus heterorhynchus" , "http://purl.obolibrary.org/obo/VTO_0061989" , "Hemisilurus heterorhynchus" , "RMNH" , "31189" ,
 "Silurichthys phaiosoma" , "http://purl.obolibrary.org/obo/VTO_0062013" , "Silurichthys phaiosoma" , "RMNH" , "6831" ,
 "Kryptopterus hexapterus" , "http://purl.obolibrary.org/obo/VTO_0062023" , "Micronema hexapterus" , "RMNH" , "6842" ,
 "Chiloglanis neumanni" , "http://purl.obolibrary.org/obo/VTO_0061926" , "Chiloglanis neumanni" , "UMMZ" , "199975" ,
 "Silurus grahami" , "http://purl.obolibrary.org/obo/VTO_0061948" , "Silurus grahami" , "UMMZ" , "24491C&S" ,
 "Silurus grahami" , "http://purl.obolibrary.org/obo/VTO_0061948" , "Silurus grahami" , "UMMZ" , "214493-S" ,
 "Ompok hypophthalmus" , "http://purl.obolibrary.org/obo/VTO_0061964" , "Ompok hypophthalmus" , "UMMZ" , "155679" ,
 "Ompok hypophthalmus" , "http://purl.obolibrary.org/obo/VTO_0061964" , "Ompok hypophthalmus" , "UMMZ" , "155798" ,
 "Hemisilurus heterorhynchus" , "http://purl.obolibrary.org/obo/VTO_0061989" , "Hemisilurus heterorhynchus" , "UMMZ" , "209860" ,
 "Kryptopterus parvanalis" , "http://purl.obolibrary.org/obo/VTO_0062014" , "Phalacronotus parvanalis" , "UMMZ" , "155682" ,
 "Kryptopterus hexapterus" , "http://purl.obolibrary.org/obo/VTO_0062023" , "Micronema hexapterus" , "UMMZ" , "155810" ,
 "Chiloglanis disneyi" , "http://purl.obolibrary.org/obo/VTO_0061889" , "Chiloglanis disneyi" , "USNM" , "303583" ,
 "Silurus soldatovi soldatovi" , "http://purl.obolibrary.org/obo/VTO_0061943" , "Silurus soldatovi" , "USNM" , "179870" ,
 "Silurus grahami" , "http://purl.obolibrary.org/obo/VTO_0061948" , "Silurus grahami" , "USNM" , "293161" ,
 "Ompok hypophthalmus" , "http://purl.obolibrary.org/obo/VTO_0061964" , "Ompok hypophthalmus" , "USNM" , "103225" ,
 "Ompok hypophthalmus" , "http://purl.obolibrary.org/obo/VTO_0061964" , "Ompok hypophthalmus" , "USNM" , "230297" ,
 "Ompok sabanus" , "http://purl.obolibrary.org/obo/VTO_0061972" , "Kryptopterus sabanus" , "USNM" , "230298" ,
 "Kryptopterus lais" , "http://purl.obolibrary.org/obo/VTO_0061977" , "Kryptopterus lais" , "USNM" , "230290" ,
 "Hemisilurus heterorhynchus" , "http://purl.obolibrary.org/obo/VTO_0061989" , "Hemisilurus heterorhynchus" , "USNM" , "230286" ,
 "Pterocryptis gangetica" , "http://purl.obolibrary.org/obo/VTO_0061991" , "Pterocryptis gangelica" , "ZMB" , "4796" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.62702" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.52519" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.46696" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.28899" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.50857" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.38620" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.22348" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.28190" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.51560" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.25776–25781" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.26426" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.12629" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.58456–8" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.15193" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.14028" ,
 "Triodon antiquus" , "http://purl.obolibrary.org/obo/VTO_0069838" , "Triodon antiquus" , "BMNH" , "P.15726" ,
 "Prodiodon tenuispinus" , "http://purl.obolibrary.org/obo/VTO_0069877" , "Prodiodon tenuispinus" , "BMNH" , "P 10735" ,
 "Prodiodon tenuispinus" , "http://purl.obolibrary.org/obo/VTO_0069877" , "Prodiodon tenuispinus" , "BMNH" , "P 11168" ,
 "Prodiodon tenuispinus" , "http://purl.obolibrary.org/obo/VTO_0069877" , "Prodiodon tenuispinus" , "BMNH" , "P 12360" ,
 "Prodiodon erinaceus" , "http://purl.obolibrary.org/obo/VTO_0069878" , "Prodiodon erinaceus" , "BMNH" , "P 10426" ,
 "Gobiobotia brevibarba" , "http://purl.obolibrary.org/obo/VTO_0039408" , "Gobiobotia brevibarba" , "HUMZ" , "57492" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821565" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821566" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821567" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821568" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821569" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821570" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821571" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821572" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821579" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821580" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821581" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821582" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821583" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821593" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821594" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821595" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821596" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821695" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P821737" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "P82783-82801" ,
 "Rhodichthys regina" , "http://purl.obolibrary.org/obo/VTO_0052557" , "Rhodichthys regina" , "ZMUC" , "without ZMUC number only otolith examined" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821248" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821257" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821658" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821659" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821660" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821661" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821662" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821663" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821664" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821665" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821666" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821764" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821765" ,
 "Careproctus reinhardti" , "http://purl.obolibrary.org/obo/VTO_0052576" , "Careproctus reinhardti" , "ZMUC" , "P821766" ,
 "Noturus insignis" , "http://purl.obolibrary.org/obo/VTO_0036237" , "Noturus insignis" , "AMNH" , "22280" ,
 "Ictalurus nebulosus" , "http://purl.obolibrary.org/obo/VTO_0036278" , "Ameiurus nebulosus" , "AMNH" , "101745" ,
 "Pylodictis olivaris" , "http://purl.obolibrary.org/obo/VTO_0036282" , "Pylodictis olivaris" , "AMNH" , "70230" ,
 "Lasiancistrus caucanus" , "http://purl.obolibrary.org/obo/VTO_0060314" , "Lasiancistrus caucanus" , "CAS" , "33478" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060301" , "Hypoptopoma sp. (Schaefer 1987)" , "FMNH" , "85814" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060301" , "Hypoptopoma sp. (Schaefer 1987)" , "FMNH" , "85826" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060301" , "Hypoptopoma sp. (Schaefer 1987)" , "FMNH" , "96963" ,
 "Pterygoplichthys sp." , "http://purl.obolibrary.org/obo/VTO_0060422" , "Pterygoplichthys sp. (Schaefer 1987)" , "FMNH" , "96962" ,
 "Lipopterichthys carrioni" , "http://purl.obolibrary.org/obo/VTO_0060106" , "Lipopterichthys carrioni" , "MCZ" , "51702" ,
 "Lasiancistrus caucanus" , "http://purl.obolibrary.org/obo/VTO_0060314" , "Lasiancistrus caucanus" , "MCZ" , "35871" ,
 "Brachyplatystoma filamentosa" , "http://purl.obolibrary.org/obo/VTO_0036390" , "Brachyplatystoma filamentosum" , "MZUSP" , "45896" ,
 "Brachyplatystoma filamentosa" , "http://purl.obolibrary.org/obo/VTO_0036390" , "Brachyplatystoma filamentosum" , "MZUSP" , "43305" ,
 "Pimelodus pictus" , "http://purl.obolibrary.org/obo/VTO_0036400" , "Pimelodus pictus" , "MZUSP" , "26188" ,
 "Pimelodus ornatus" , "http://purl.obolibrary.org/obo/VTO_0036401" , "Pimelodus ornatus" , "MZUSP" , "30740" ,
 "Pimelodus maculatus" , "http://purl.obolibrary.org/obo/VTO_0036411" , "Pimelodus maculatus" , "UFRJ" , "691" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "7738" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "120369" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "122604" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "134571" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "136306" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "157212" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "169030" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "170759" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "173109" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "178163" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "179582" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "182053" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "182560" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "183689" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "180830" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186239" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186234" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186247" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186250" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186260" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186265" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186267" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186269" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186271" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186274" ,
 "Ictalurus punctatus" , "http://purl.obolibrary.org/obo/VTO_0036225" , "Ictalurus punctatus" , "UMMZ" , "186275" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165856" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165858" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165861" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165862" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165863" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165867" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165868" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165869" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165870" ,
 "Noturus gyrinus" , "http://purl.obolibrary.org/obo/VTO_0036235" , "Noturus gyrinus" , "UMMZ" , "165872" ,
 "Noturus insignis" , "http://purl.obolibrary.org/obo/VTO_0036237" , "Noturus insignis" , "UMMZ" , "139453" ,
 "Noturus insignis" , "http://purl.obolibrary.org/obo/VTO_0036237" , "Noturus insignis" , "UMMZ" , "147590" ,
 "Noturus insignis" , "http://purl.obolibrary.org/obo/VTO_0036237" , "Noturus insignis" , "UMMZ" , "186551" ,
 "Noturus hildebrandi" , "http://purl.obolibrary.org/obo/VTO_0036238" , "Noturus hildebrandi" , "UMMZ" , "155338" ,
 "Noturus leptacanthus" , "http://purl.obolibrary.org/obo/VTO_0036239" , "Noturus leptacanthus" , "UMMZ" , "165878" ,
 "Noturus leptacanthus" , "http://purl.obolibrary.org/obo/VTO_0036239" , "Noturus leptacanthus" , "UMMZ" , "165880" ,
 "Noturus nocturnus" , "http://purl.obolibrary.org/obo/VTO_0036241" , "Noturus nocturnus" , "UMMZ" , "167214" ,
 "Noturus nocturnus" , "http://purl.obolibrary.org/obo/VTO_0036241" , "Noturus nocturnus" , "UMMZ" , "165883" ,
 "Noturus placidus" , "http://purl.obolibrary.org/obo/VTO_0036242" , "Noturus placidus" , "UMMZ" , "167654" ,
 "Noturus exilis" , "http://purl.obolibrary.org/obo/VTO_0036246" , "Noturus exilis" , "UMMZ" , "128312" ,
 "Noturus exilis" , "http://purl.obolibrary.org/obo/VTO_0036246" , "Noturus exilis" , "UMMZ" , "160531" ,
 "Noturus exilis" , "http://purl.obolibrary.org/obo/VTO_0036246" , "Noturus exilis" , "UMMZ" , "160877" ,
 "Noturus exilis" , "http://purl.obolibrary.org/obo/VTO_0036246" , "Noturus exilis" , "UMMZ" , "162602" ,
 "Noturus funebris" , "http://purl.obolibrary.org/obo/VTO_0036248" , "Noturus funebris" , "UMMZ" , "155371" ,
 "Chaca bankanensis" , "http://purl.obolibrary.org/obo/VTO_0035473" , "Chaca bankanensis" , "AMNH" , "uncat." ,
 "Chaca bankanensis" , "http://purl.obolibrary.org/obo/VTO_0035473" , "Chaca bankanensis" , "AMNH" , "40803" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "AMNH" , "8670" ,
 "Acentronichthys sympterygium" , "http://purl.obolibrary.org/obo/VTO_0035639" , "Heptapterus sympterygium" , "AMNH" , "50001" ,
 "Clarias teysmanni" , "http://purl.obolibrary.org/obo/VTO_0035513" , "Clarias teijsmanni" , "FMNH" , "68932" ,
 "Prophagorus nieuhofii" , "http://purl.obolibrary.org/obo/VTO_0035537" , "Clarias nieuhofii" , "FMNH" , "44865" ,
 "Corydoras osteocarus" , "http://purl.obolibrary.org/obo/VTO_0035275" , "Corydoras osteocarus" , "INHS" , "30100" ,
 "Corydoras septentrionalis" , "http://purl.obolibrary.org/obo/VTO_0035365" , "Corydoras septentrionalis" , "INHS" , "30029" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "13722" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "12229" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "12194" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "12177" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "12964" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "13750" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCP" , "11115" ,
 "Imparfinis minutus" , "http://purl.obolibrary.org/obo/VTO_0035663" , "Imparfinis minutus" , "MCP" , "16636" ,
 "Imparfinis minutus" , "http://purl.obolibrary.org/obo/VTO_0035663" , "Imparfinis minutus" , "MCP" , "16642" ,
 "Imparfinis minutus" , "http://purl.obolibrary.org/obo/VTO_0035663" , "Imparfinis minutus" , "MCP" , "16641" ,
 "Imparfinis minutus" , "http://purl.obolibrary.org/obo/VTO_0035663" , "Imparfinis minutus" , "MCP" , "16635" ,
 "Imparfinis schubarti" , "http://purl.obolibrary.org/obo/VTO_0035664" , "Imparfinis mirini" , "MCP" , "16057" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MCZ" , "7532" ,
 "Cathorops melanopus" , "http://purl.obolibrary.org/obo/VTO_0035713" , "Cathorops melanopus" , "MCZ" , "88606" ,
 "Amphilius rheophilus" , "http://purl.obolibrary.org/obo/VTO_0035613" , "Amphilius rheophilus" , "MNHN" , "1982-1182" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MNRJ" , "17182" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MNRJ" , "17175" ,
 "Acentronichthys leptos" , "http://purl.obolibrary.org/obo/VTO_0035629" , "Acentronichthys leptos" , "MNRJ" , "17183" ,
 "Phreatobius cisternarum" , "http://purl.obolibrary.org/obo/VTO_0035648" , "Phreatobius cisternarum" , "MNRJ" , "11569" ,
 "Imparfinis schubarti" , "http://purl.obolibrary.org/obo/VTO_0035664" , "Imparfinis mirini" , "MNRJ" , "16982" ,
 "Imparfinis schubarti" , "http://purl.obolibrary.org/obo/VTO_0035664" , "Imparfinis mirini" , "MNRJ" , "17045" ,
 "Imparfinis schubarti" , "http://purl.obolibrary.org/obo/VTO_0035664" , "Imparfinis mirini" , "MNRJ" , "17051" ,
 "Dolichallabes microphthalmus" , "http://purl.obolibrary.org/obo/VTO_0035500" , "Dolichallabes microphthalmus" , "MRAC" , "78808" ,
 "Dolichallabes microphthalmus" , "http://purl.obolibrary.org/obo/VTO_0035500" , "Dolichallabes microphthalmus" , "MRAC" , "78809" ,
 "Dolichallabes microphthalmus" , "http://purl.obolibrary.org/obo/VTO_0035500" , "Dolichallabes microphthalmus" , "MRAC" , "78810" ,
 "Dolichallabes microphthalmus" , "http://purl.obolibrary.org/obo/VTO_0035500" , "Dolichallabes microphthalmus" , "MRAC" , "176123" ,
